link;model;waist;weight;hips;bust;height;attractive
http://www.maxmodels.pl/modelka-maryx.html;Maryx;0.433333333;0.694444444;0.6;0.517241379;0.763157895;0
http://www.maxmodels.pl/modelka-patryycja18.html;Patryycja18;0.766666667;0.75;0.56;0.689655172;0.763157895;0
http://www.maxmodels.pl/modelka-sugar-ek.html;Sugar-ek;0.3;0.388888889;0.4;0;0.789473684;0
http://www.maxmodels.pl/modelka-skinnyheart.html;skinnyheart;0.266666667;0.5;0.36;0.034482759;0.789473684;0
http://www.maxmodels.pl/modelka-o-veronica.html;o-veronica;0.233333333;0.333333333;0.08;0.137931034;0.789473684;1
http://www.maxmodels.pl/modelka-debii.html;debii;0.233333333;0.416666667;0.28;0.137931034;0.789473684;1
http://www.maxmodels.pl/modelka-dominika0ford.html;dominika0ford;0.2;0.361111111;0.08;0.310344828;0.789473684;1
http://www.maxmodels.pl/modelka-szahirabi.html;SzahiraBi;0.266666667;0.388888889;0.28;0.344827586;0.789473684;1
http://www.maxmodels.pl/modelka-szmajdzinskaweronika.html;szmajdzinskaweronika;0.2;0.333333333;0.36;0.344827586;0.789473684;1
http://www.maxmodels.pl/modelka-claaudynkaa.html;claaudynkaa;0.333333333;0.361111111;0.6;0.344827586;0.789473684;0
http://www.maxmodels.pl/modelka-Dayan.html;Dayan;0.3;0.361111111;0.4;0.448275862;0.789473684;0
http://www.maxmodels.pl/modelka-sasha1.html;sasha1;0.1;0.416666667;0.32;0.517241379;0.789473684;1
http://www.maxmodels.pl/modelka-katie1992.html;Katie1992;0.266666667;0.416666667;0.4;0.517241379;0.789473684;0
http://www.maxmodels.pl/modelka-kiimii.html;Kiimii;0.5;0.777777778;0.52;0.517241379;0.789473684;1
http://www.maxmodels.pl/modelka-kate900rr.html;kate900rr;0.633333333;0.555555556;0.6;0.517241379;0.789473684;0
http://www.maxmodels.pl/modelka-ncatttt.html;ncatttt;0.566666667;0.5;0.36;0.586206897;0.789473684;1
http://www.maxmodels.pl/modelka-aziaa.html;AZIAA;0.433333333;0.611111111;0.72;0.586206897;0.789473684;1
http://www.maxmodels.pl/modelka-alexandra14.html;Alexandra14;0.466666667;0.611111111;0.48;0.620689655;0.789473684;0
http://www.maxmodels.pl/modelka-iwonka1010.html;iwonka1010;0.466666667;0.666666667;0.48;0.655172414;0.789473684;1
http://www.maxmodels.pl/modelka-paulinakocot.html;paulinakocot;0.333333333;0.666666667;0.48;0.75862069;0.789473684;1
http://www.maxmodels.pl/modelka-carla24.html;Carla24;0.366666667;0.583333333;0.64;0.793103448;0.789473684;0
http://www.maxmodels.pl/modelka-charrlotte.html;Charrlotte;0.466666667;0.555555556;0.4;0.517241379;0.815789474;0
http://www.maxmodels.pl/modelka-leaa.html;Leaa;0.7;1;1;0.931034483;0.815789474;0
http://www.maxmodels.pl/modelka-klaudia-diana_pl.html;klaudia-diana_pl;0.133333333;0.277777778;0.16;0.24137931;0.842105263;0
http://www.maxmodels.pl/modelka-zusa.html;zusa;0.166666667;0.333333333;0.32;0.344827586;0.842105263;0
http://www.maxmodels.pl/modelka-_paulynka.html;_paulynka;0.433333333;0.472222222;0.24;0.413793103;0.842105263;1
http://www.maxmodels.pl/modelka-linayurchi.html;linayurchi;0.3;0.638888889;0.52;0.482758621;0.842105263;0
http://www.maxmodels.pl/modelka-labelladonna.html;labelladonna;0.333333333;0.555555556;0.48;0.310344828;0.868421053;0
http://www.maxmodels.pl/modelka-alya_astaroth.html;Alya_Astaroth;0.233333333;0.416666667;0.36;0.344827586;0.868421053;0
http://www.maxmodels.pl/modelka-thaya.html;Thaya;0.333333333;0.777777778;0.52;0.620689655;0.868421053;0
